X,Y,Name,description,osm_id,operator:type,healthcare:speciality,addr:full,amenity,capacity:persons,healthcare,addr:city,source,building,TestingAvailability,BedAvailability,VentilatorAvailability
8.687575500000001,11.9296541,Yartofa Health Post,,2949073429,,,"Juma Galadima, Warawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.681903,11.879064,Zogarawa Health Post,,2949073430,,,"Zogarawa, Dawakin Kudu, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.370556599999999,11.8806193,Agalawa Health Post,,2949153394,,,"Kafin Agur, Madobi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.4250799,11.9175879,Chalawa Primary Health Centre,,2949153396,,,"Chalawa, Kumbotso, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.411784599999999,12.0366784,Chiromawa Primary Health Centre,,2949153397,,,"Tudun Fulani, Ungongo, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.327842799999999,11.874411300000002,Dawakin Gulu Health Post,,2949153400,,,"Dawakin Gulu, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.2784651,11.8992161,Jili Health Post,,2949153407,,,"Jili, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.3501415,11.8835542,Karofin Yashi Health Post,,2949153409,,,"Karofin Yashi, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.3019323,11.9214949,Maigari Ingila Health Post,,2949153415,,,"Tamawa, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.3427512,11.8980859,Tamawa Health Post,,2949153421,,,"Tamawa, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.3100099,11.953045199999998,Yalwa Primary Health Centre,,2949153423,,,"Yalwan Danziyal, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.3685961,12.0275744,Yarimawa Primary Health Centre,,2949153424,,,"Yarimawa, Tofa, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.2831379,11.9842883,Zango I Health Post,,2949153425,,,"Zango, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.278768099999999,12.0204731,Zango II Health Post,,2949153426,,,"Zango, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.2085843,11.9659237,Butu Butu Health Post,,2949204830,,,"Butu-Butu, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.2311968,12.011030900000002,Dugurawa Health Post,,2949206634,,,"Dugurawa, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.090941,11.8810191,Fagore Health Post,,2949206636,,,"Gammo, Kabo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.258875900000001,12.028917300000002,Ginsawa Health Post,,2949206639,,,"Ginsawa, Tofa, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.1953446,11.967294,Kazar Daw Health Post,,2949206645,,,"Doka Dawa, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.221487,12.035032800000002,Kwajale Health Post,,2949206646,,,"Kwajale, Bagwai, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.099457600000001,12.0075675,Leni Health Post,,2949206647,,,"Leni, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.105253999999999,11.9133296,Makamauta Primary Health Centre,,2949206648,,,"Madadi, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.247524799999999,11.9719358,Rimin Gado Primary Health Centre,,2949206649,,,"Rimin Gado, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.1631228,11.8801572,Rinji Health Post,,2949206650,,,"Gammo, Kabo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.210263900000001,11.8746073,Shadau Health Post,,2949206652,,,"Durun, Kabo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.246105,11.924372,Sharifai Health Post,,2949206653,,,"Rimin Gado, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.988191099999999,11.9818468,Dorogo Health Post,,2951322805,,,"Unguwar Tudu, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.975707000000001,11.8697813,Getso Primary Health Centre,,2951322808,,,"Getso, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.066527,11.9977343,Gudan Tuwo Health Post,,2951322809,,,"Kokiya, Shanono, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.9376547,11.9256864,Gwarzo General Hospital,,2951322811,,,"Unguwar Tudu, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.0537876,12.0063364,Kokiya Health Post,,2951322813,,,"Kokiya, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.0554571,11.8824834,Madadi Primary Health Centre,,2951322815,,,"Madadi, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
7.9063868,11.8921947,Dakwara Health Post,,2951659705,,,"Kutama, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.8423463,11.9306291,Dankandi Primary Health Centre,,2951659706,,,"Mainika, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
7.9046074000000015,11.9709979,Janbirji Health Post,,2951659707,,,"Tsaure, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.873175099999999,11.869409,Kutama Primary Health Centre,,2951659708,,,"Kutama, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.8733426999999985,11.9280104,Mainika Health Post,,2951659710,,,"Mainika, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.474497,11.5932885,Barnawa Health Post,,2952104222,,,"Chirin, Bunkure, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.5213439,11.6311331,Chirin Health Post,,2952104224,,,"Chirin, Bunkure, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.5787731,11.5498415,Dawaki Health Post,,2952104225,,,"Dawaki, Rano, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.4493476,11.6753528,Gafan Health Post,,2952104226,,,"Gafan, Bunkure, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.4441715,11.6458915,Kadawa Chiki Health Post,,2952104228,,,"Kadawa, Garum Mallam, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.556500199999999,11.633622,Kulluwa Health Post,,2952104229,,,"Kulluwa, Bunkure, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.5743649,11.5607225,Rano General Hospital,,2952104232,,,"Rano, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.5913354,11.3677244,Bul Health Post,,2952146514,,,"Yalwa, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.481673599999999,11.4176605,Rurum Tsohon Gari Primary Health Centre,,2952146516,,,"Rurum Tsohon Gari, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.4623352,11.4382975,Sabuwar Kaura Health Post,,2952146517,,,"Rurum Tsohon Gari, Rano, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.5872723,11.4619201,Saji Health Post,,2952146518,,,"Saji, Rano, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.575161999999999,11.5014111,Tai-tai Health Post,,2952146519,,,"Zinyau, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.553601400000002,11.4431137,Yamma Health Post,,2952146521,,,"Saji, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6519996,11.5838565,Bacha Health Post,,2952257533,,,"Nariya, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.731598599999998,11.6249517,Dunkuran Durba Health Post,,2952257538,,,"Unguwar Gai, Kibiya, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.718208,11.5710706,Durba Health Post,,2952257539,,,"Durba, Kibiya, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.7205963,11.5473567,Fammar Health Post,,2952257540,,,"Fammar, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6250744,11.5391035,Faran Health Post,,2952257542,,,"Tarai, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.7374662,11.5816786,Kadigawa Health Post,,2952257545,,,"Kadigawa, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.771975300000001,11.6820599,Kawo Health Post,,2952257546,,,"Raba, Garko, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.753031,11.5751626,Kuluki Health Post,,2952257548,,,"Kadigawa, Kibiya, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.648265199999999,11.5670233,Nariya Health Post,,2952257551,,,"Nariya, Kibiya, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.7529521,11.6815165,Sanda Health Post,,2952257552,,,"Sanda, Bunkure, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.6856345,11.6116582,Sarari Health Post,,2952257553,,,"Durba, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6705249,11.370176,Dalawa Health Post,,2952272746,,,"Dalawa, Tudun Wada, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.7168939,11.451795,Fanchan Health Post,,2952272748,,,"Tarai, Kibiya, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.6591653,11.4832383,Kahu Health Post,,2952272750,,,"Kahu, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.668617800000002,11.3949077,Saya-Saya Health Post,,2952272753,,,"Fassi, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6326735,11.5114787,Shike Health Post,,2952272754,,,"Kahu, Kibiya, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.8020187,11.6441793,Ahip Primary Health Centre,,2952319217,,,"Garko, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.918209599999997,11.659864,Darki Primary Health Centre,,2952319218,,,"Achika, Wudil, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.922441099999997,11.5499688,Garfa Health Post,,2952319219,,,"Garfa, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.861836,11.5693785,Garin Ali Health Post,,2952319220,,,"Garin Ali, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.800637199999997,11.642511099999998,Garko Primary Health Centre,,2952319221,,,"Garko, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.9468631,11.635917999999998,Gwagi Health Post,,2952319225,,,"Faragai, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.9155203,11.644159599999998,Jigaware Health Post,,2952319227,,,"Achika, Wudil, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.8624059,11.6010378,Kofar Chiri Primary Health Centre,,2952319230,,,"Zakarawa, Garko, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.885009,11.6388092,Maida Health Post,,2952319231,,,"Gurjiya, Garko, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.957757,11.5242579,Patricia General Hospital,,2952319232,,,"Sumaila, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.9266961,11.5863226,Sarina Basic Health Centre,,2952319334,,,"Sarina, Garko, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.925055699999998,11.5864147,Sarina Health Post,,2952319335,,,"Sarina, Garko, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.8132914,11.553823199999998,Zakarawa Health Post,,2952319337,,,"Zakarawa, Garko, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.901414599999997,11.4119693,Bagagare Health Post,,2952389778,,,"Gani, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.9465901,11.4736242,Jisai Health Post,,2952389784,,,"Rumo, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.9420267,11.3951042,Kula Health Post,,2952389785,,,"Gediya, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.866687599999997,11.4616268,Rumo Health Post,,2952389787,,,"Rumo, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.033525,11.444344,Bango Health Post,,2952436712,,,"Kanawa, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0458457,11.3919718,Dingamu Primary Health Centre,,2952436714,,,"Kanawa, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.0873802,11.4438178,Fajewa Primary Health Centre,,2952436715,,,"Fajewa, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0386715,11.4651569,Falali Health Post,,2952436716,,,"Falali, Takai, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.9948657,11.3558327,Farin Dutse Health Post,,2952436717,,,"Rimi, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0925474,11.391559,Hatsai Health Post,,2952436718,,,"Fajewa, Takai, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.974691499999997,11.4959603,Kargo Health Post,,2952436720,,,"Sumaila, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,False,True
9.1208703,11.3752245,Kayarda Health Post,,2952436722,,,"Bagwaro, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.004760699999997,11.3885983,Rimi Primary Health Centre,,2952436724,,,"Rimi, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.059445,11.3714454,Yan Bawa Health Post,,2952436726,,,"Kanawa, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.1280905,11.6675861,Albasu Cottage Primary Health Centre,,2952471000,,,"Albasu Central, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.9987511,11.523737,Alfindi Health Post,,2952471001,,,"Garfa, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,False,True
9.0502992,11.6533862,Baleke Health Post,,2952471002,,,"Bataiya, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.1067425,11.6311647,Chamarana Health Post,,2952471004,,,"Duja, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0477074,11.6040037,Fanda Health Post,,2952471006,,,"Fanda, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.9863315,11.669399900000002,Faragai Health Post,,2952471007,,,"Faragai, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.1179104,11.5416028,Gamawa Health Post,,2952471008,,,"Kuka, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0015835,11.6135703,Hungu Health Post,,2952471010,,,"Hungu, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.0658847,11.523921,Kafin Sidda Health Post,,2952471011,,,"Kuka, Takai, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.0035459,11.6926049,Rinji Health Post,,2952471014,,,"Saya-Saya, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0877852,11.6268494,Rubun Health Post,,2952471015,,,"Fanda, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.0191326,11.530681800000002,Sanni Health Post,,2952471016,,,"Katumari, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.9821502,11.5738476,Sittika Health Post,,2952471017,,,"Hungu, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,False,True
9.0580367,11.5576566,Umbarum Health Post,,2952471019,,,"Fanda, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.1538438,11.6343998,Garandiya Health Post,,2952478205,,,"Takai, Takai, Kano",hospital,,,,ehealthafrica.org,,True,False,True
9.1693407,11.6642535,Jigar Health Post,,2952478206,,,"Albasu Central, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.2788323,11.5758069,Jirago Health Post,,2952478207,,,"Gagarame, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.2147095,11.618899,Tsangaya Primary Health Centre,,2952478211,,,"Tsangaya, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.1683334,11.6481302,Yawurma Health Post,,2952478212,,,"Tsangaya, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.0231305,11.8105109,Balan Primary Health Centre,,2952506862,,,"Balan, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.1205936,11.8228621,Gidan Sarkin Noma Primary Health Centre,,2952506865,,,"Maimakawa, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.0996832,11.730064,Hausawa Health Post,,2952506866,,,"Maimakawa, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.0112453,11.717557199999998,Kalahaddi Health Post,,2952506868,,,"Saya-Saya, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.1315134,11.7964385,Maimakawa Health Post,,2952506871,,,"Maimakawa, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.978534199999997,11.7595311,Yan Kau Health Post,,2952506873,,,"Kazurawa, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.041808,11.9699737,Ajingi Primary Health Centre,,2952531539,,,"Ajingi, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
9.0345936,11.932743,Dundun Health Post,,2952531541,,,"Dundun, Ajingi, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.1330327,11.9846415,Gafasa Health Post,,2952531542,,,"Gafasa, Ajingi, Kano",hospital,,,,ehealthafrica.org,,False,False,True
9.0642549,11.8988487,Kawari Health Post,,2952531547,,,"Gaya North, Gaya, Kano",hospital,,,,ehealthafrica.org,,True,False,True
9.0060479,12.0075281,Kawari Health Post,,2952531548,,,"Chula, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
2.6876771,6.5873493000000005,JÉHOVAH JIRE,,3995343801,,,,clinic,,,,,,True,True,True
9.0103276,11.9828703,Sakalawa Health Post,,2952531554,,,"Ajingi, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.1718565,11.9932552,Toranke Primary Health Centre,,2952533123,,,"Toranke, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
9.1784215,11.8439226,Gamoji Health Post,,2952534611,,,"Gamoji, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.889366099999998,12.0432447,Danshado Health Post,,2952548128,,,"Tsaure, Shanono, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.87638,12.203378,Yankwada Health Post,,2952548131,,,"Faruruwa, Shanono, Kano",hospital,,,,ehealthafrica.org,,False,False,True
7.884421700000001,12.2869119,Zakawa Health Post,,2953802513,,,"Yankamaye, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0746158,12.236529699999998,Daddarawa Health Post,,2953819014,,,"Daddarawa, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0768522,12.3711103,Dorayi Health Post,,2953819015,,,"Tatsan, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,False,True
7.9411978,12.280042800000002,Gezawa Health Post,,2953819016,,,"Yankamaye, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.976739599999998,12.3419801,Gurun Primary Health Centre,,2953819017,,,"Gurun, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.0225088,12.3109306,Kabagiwa Health Post,,2953819018,,,"Kabagiwa, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0221474,12.2187898,Kokai Health Post,,2953819019,,,"Dunbulum, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.9918188,12.3695742,Nasarawa Health Post,,2953819020,,,"Gurun, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.0779965,12.2126713,Tafashiya Primary Health Centre,,2953819021,,,"Gozarki, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.0859304,12.2647658,Unguwar Bakke Health Post,,2953819023,,,"Daddarawa, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.0179572,12.3660015,Yaan'Awaki Health Post,,2953819024,,,"Gurun, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.9285733999999985,12.3284323,Yankamaye Primary Health Centre,,2953819026,,,"Yankamaye, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0731154,12.3283891,Yargwanda Primary Health Centre,,2953819028,,,"Tatsan, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.991507799999999,12.2485731,Zarogi Health Post,,2953819029,,,"Zarogi, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,False,True
7.9362739,12.1265443,Bankamawa Health Post,,2953875325,,,"Goron Dutse, Shanono, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.0162246,12.1920298,Dumbulum Primary Health Centre,,2953875326,,,"Dunbulum, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,False,True
7.9377659,12.183501,Faruruwa Primary Health Centre,,2953875327,,,"Faruruwa, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.0387933,12.0904496,Gadanya Health Post,,2953875328,,,"Gadanya, Bagwai, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.0761239,12.0516466,Godarawa Health Post,,2953875329,,,"Shakogi, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.0710329,12.1477698,Gogori Primary Health Centre,,2953875330,,,"Gogori, Bagwai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.0637655,12.1941427,Jigilawa Health Post,,2953875332,,,"Gozarki, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.0775319,12.124327699999998,Masaurari Health Post,,2953875337,,,"Wuro Bagga, Bagwai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.0653674,12.105278,Tudara Health Post,,2953875342,,,"Gadanya, Bagwai, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.0622562,12.3828386,Harbau Primary Health Centre,,2953903800,,,"Kabagiwa, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0800953,12.4127222,Yan'Amar Health Post,,2953903801,,,"Tatsan, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.191536200000002,12.5134244,Bumai Health Post,,2953916752,,,"Bumai, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.222345200000001,12.4076142,Danjaka Health Post,,2953916753,,,"Bumai, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.2263522,12.5299615,Gadaba Health Post,,2953916755,,,"Matan Fada, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.222370100000001,12.435880699999998,Hugungumai Health Post,,2953916757,,,"Shuwaki, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.2381716,12.4861575,Karofawa Health Post,,2953916759,,,"Yandadi, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.1536217,12.397934,Malikawa Garu Health Post,,2953916760,,,"Danzabuwa, Bichi, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.1732449,12.4245408,Shuwaki Primary Health Centre,,2953916761,,,"Shuwaki, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.268719,12.3870395,Gwadama Primary Health Centre,,2953932136,,,"Shamakawa, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.3133627,12.4012873,Kargon Kunchi Health Post,,2953932137,,,"Gwarmai, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.352516900000001,12.4299081,Kasuwar Kuka Primary Health Centre,,2953932138,,,"Kasuwar Kuka, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.2747387,12.5021815,Kunchi Primary Health Centre,,2953932140,,,"Kunchi, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.2766774,12.4232647,Magawata Health Post,,2953932141,,,"Yandadi, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.4283234,12.422958,Makoda Primary Health Centre,,2953932142,,,"Makoda, Makoda, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.3466045,12.4554267,Ridawa Health Post,,2953932143,,,"Ridawa, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.3096461,12.4331341,Shamakawa Primary Health Centre,,2953932144,,,"Shamakawa, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.3030445,12.5039984,Sodawa Health Post,,2953932145,,,"Kunchi, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.2692211,12.473375,Yankifi Health Post,,2953932147,,,"Yandadi, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.567346699999998,12.5784994,Gwanda Health Post,,2953941525,,,"Gwanda, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.5059731,12.4773001,Ajumawa Health Post,,2954029804,,,"Ajumawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.5947195,12.4049097,Balloda Health Post,,2954029805,,,"Gwarabtawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.498012300000001,12.4932703,Bare Bari Health Post,,2954029806,,,"Jibga, Makoda, Kano",hospital,,,,ehealthafrica.org,,False,False,True
2.7244287,6.66162,CENTRE DE SANTÉ D'IFEANGI,,3995343802,,,,hospital,,,,,,False,True,True
8.591397500000001,12.554059,Chasko Health Post,,2954029807,,,"Gwanda, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.513074900000001,12.4281253,Danbatta General Hospital,,2954029808,,,"Dambatta West, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.517205,12.4250275,GSS Dambatta Health Post,,2954029810,,,"Dambatta East, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.57431,12.4649641,Gwalaida Health Post,,2954029811,,,"Gwarabtawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.4794077,12.4231686,Jibga Health Post,,2954029815,,,"Jibga, Makoda, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.5742779,12.435422099999998,Maiganji Health Post,,2954029819,,,"Gwarabtawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.4601633,12.4617566,Marke Danya Health Post,,2954029820,,,"Ajumawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.537823,12.4731236,Masallachi Health Post,,2954029821,,,"Ajumawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.604021000000001,12.440137,Tsaraka Health Post,,2954029822,,,"Gwarabtawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.469212400000002,12.5074801,Yammawa Health Post,,2954029824,,,"Ajumawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.4967922,12.5339436,Yan Bawa Health Post,,2954029825,,,"Jibga, Makoda, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.651032199999998,12.4102752,Dungurmi Health Post,,2954090737,,,"San San, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6288175,12.3886641,Marken Mahuta Health Post,,2954090740,,,"Saidawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,False,True
8.6300328,12.4524564,Sansan Health Post,,2954090742,,,"San San, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6546627,12.5114719,Yammawa Wanzari Health Post,,2954090743,,,"Goron Maje, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.721281900000001,12.2179534,Dan Dake Health Post,,2954122751,,,"Yautar Arewa, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
