longitude,latitude,Name,description,osm_id,operator:type,healthcare:speciality,addr:full,amenity,capacity:persons,healthcare,addr:city,source,building,TestingAvailability,BedAvailability,VentilatorAvailability
8.1631228,11.8801572,Rinji Health Post,,2949206650,,,"Gammo, Kabo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.246105,11.924372,Sharifai Health Post,,2949206653,,,"Rimin Gado, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.0981398,11.9556151,Sule Galadima Garo General Hospital,,2949206654,,,"Garo, Kabo, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.2281388,11.9960189,Yango Health Post,,2949206656,,,"Zango, Rimin Gado, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.030163400000001,11.9452065,Dan Amale Health Post,,2951322803,,,"Gude, Kabo, Kano",hospital,,,,ehealthafrica.org,,False,True,False
7.988191099999999,11.9818468,Dorogo Health Post,,2951322805,,,"Unguwar Tudu, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.9458609,12.0268188,Dutsen Bakoshi Health Post,,2951322807,,,"Dutsen Bakoshi, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,True,False
7.975707000000001,11.8697813,Getso Primary Health Centre,,2951322808,,,"Getso, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.066527,11.9977343,Gudan Tuwo Health Post,,2951322809,,,"Kokiya, Shanono, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.9542019,11.8824103,Koya Health Post,,2951322814,,,"Kara, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.0180019,12.0268354,Shakogi Health Post,,2951322816,,,"Shakogi, Shanono, Kano",hospital,,,,ehealthafrica.org,,False,True,False
7.9439475,12.0028586,Unguwar Gabas Health Post,,2951322817,,,"Dutsen Bakoshi, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,True,False
7.9063868,11.8921947,Dakwara Health Post,,2951659705,,,"Kutama, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.9046074000000015,11.9709979,Janbirji Health Post,,2951659707,,,"Tsaure, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.873175099999999,11.869409,Kutama Primary Health Centre,,2951659708,,,"Kutama, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.8669983,11.9830897,Lakwaya Primary Health Centre,,2951659709,,,"Lakwaya, Gwarzo, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.610132499999999,11.6465011,Jalabi Health Post,,2952104227,,,"Kulluwa, Bunkure, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.4441715,11.6458915,Kadawa Chiki Health Post,,2952104228,,,"Kadawa, Garum Mallam, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.5743649,11.5607225,Rano General Hospital,,2952104232,,,"Rano, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.496696,11.6338152,Shiye Health Post,,2952113433,,,"Gafan, Bunkure, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.5913354,11.3677244,Bul Health Post,,2952146514,,,"Yalwa, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.481673599999999,11.4176605,Rurum Tsohon Gari Primary Health Centre,,2952146516,,,"Rurum Tsohon Gari, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.4623352,11.4382975,Sabuwar Kaura Health Post,,2952146517,,,"Rurum Tsohon Gari, Rano, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.5872723,11.4619201,Saji Health Post,,2952146518,,,"Saji, Rano, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.575161999999999,11.5014111,Tai-tai Health Post,,2952146519,,,"Zinyau, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.5269033,11.4327698,Yalwa Health Post,,2952146520,,,"Yalwa, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.553601400000002,11.4431137,Yamma Health Post,,2952146521,,,"Saji, Rano, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.718208,11.5710706,Durba Health Post,,2952257539,,,"Durba, Kibiya, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.7205963,11.5473567,Fammar Health Post,,2952257540,,,"Fammar, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6775099,11.670376699999998,Fan'Ido Health Post,,2952257541,,,"Dabar Kwari, Dawakin Kudu, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.629194199999999,11.6768953,Gwaneri Health Post,,2952257543,,,"Gwamma, Bunkure, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.7467796,11.6419615,Jarnawa Health Post,,2952257544,,,"Sanda, Bunkure, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.7374662,11.5816786,Kadigawa Health Post,,2952257545,,,"Kadigawa, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.771975300000001,11.6820599,Kawo Health Post,,2952257546,,,"Raba, Garko, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.648265199999999,11.5670233,Nariya Health Post,,2952257551,,,"Nariya, Kibiya, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.6856345,11.6116582,Sarari Health Post,,2952257553,,,"Durba, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.7302857,11.593209,Unguwar Gai Health Post,,2952257554,,,"Unguwar Gai, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.7274279,11.3854604,Burum Burum Primary Health Centre,,2952272745,,,"Burun-Burun, Tudun Wada, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.6705249,11.370176,Dalawa Health Post,,2952272746,,,"Dalawa, Tudun Wada, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.7717837,11.4077853,Fala Health Post,,2952272747,,,"Burun-Burun, Tudun Wada, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.7130163,11.505861,Gunda Health Post,,2952272749,,,"Kibiya 2, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.6591653,11.4832383,Kahu Health Post,,2952272750,,,"Kahu, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.668617800000002,11.3949077,Saya-Saya Health Post,,2952272753,,,"Fassi, Kibiya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6326735,11.5114787,Shike Health Post,,2952272754,,,"Kahu, Kibiya, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.929886199999997,11.690644099999998,Achika Health Post,,2952319216,,,"Darki, Wudil, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.8020187,11.6441793,Ahip Primary Health Centre,,2952319217,,,"Garko, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.861836,11.5693785,Garin Ali Health Post,,2952319220,,,"Garin Ali, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.800637199999997,11.642511099999998,Garko Primary Health Centre,,2952319221,,,"Garko, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.803415800000002,11.6560896,Garko Primary Health Centre,,2952319222,,,"Garko, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.8088375,11.5690143,Garwaji Health Post,,2952319223,,,"Raba, Garko, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.843641400000003,11.6425494,Gurjiya Health Post,,2952319224,,,"Gurjiya, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.9468631,11.635917999999998,Gwagi Health Post,,2952319225,,,"Faragai, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.8809621,11.6641681,Kafin Malamai Health Post,,2952319228,,,"Kafin Malamai, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.955053699999997,11.5298902,Karofi Sumaila Health Post,,2952319229,,,"Sumaila, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.957757,11.5242579,Patricia General Hospital,,2952319232,,,"Sumaila, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.9266961,11.5863226,Sarina Basic Health Centre,,2952319334,,,"Sarina, Garko, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.7903088,11.5303134,Tsakuwa Health Post,,2952319336,,,"Dal, Garko, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.901414599999997,11.4119693,Bagagare Health Post,,2952389778,,,"Gani, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.9462873,11.3565507,Bakin Lahadi Health Post,,2952389779,,,"Gediya, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.9465901,11.4736242,Jisai Health Post,,2952389784,,,"Rumo, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.9420267,11.3951042,Kula Health Post,,2952389785,,,"Gediya, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.993364,11.4422363,Baji Health Post,,2952436711,,,"Gala, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,False
9.033525,11.444344,Bango Health Post,,2952436712,,,"Kanawa, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0873802,11.4438178,Fajewa Primary Health Centre,,2952436715,,,"Fajewa, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.9948657,11.3558327,Farin Dutse Health Post,,2952436717,,,"Rimi, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0743007,11.3715748,Kawo Bunnabus Health Post,,2952436721,,,"Kanawa, Sumaila, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.1208703,11.3752245,Kayarda Health Post,,2952436722,,,"Bagwaro, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.1064901,11.4874461,Kyansha Health Post,,2952436723,,,"Falali, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.004760699999997,11.3885983,Rimi Primary Health Centre,,2952436724,,,"Rimi, Sumaila, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.0286451,11.6835383,Bataiya Primary Health Centre,,2952471003,,,"Bataiya, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.1067425,11.6311647,Chamarana Health Post,,2952471004,,,"Duja, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0906752,11.6541953,Duja Health Post,,2952471005,,,"Duja, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.1179104,11.5416028,Gamawa Health Post,,2952471008,,,"Kuka, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.059195,11.6321326,Hamdullahi Health Post,,2952471009,,,"Fanda, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.0015835,11.6135703,Hungu Health Post,,2952471010,,,"Hungu, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.0859897,11.6115717,Kan Iyaka Health Post,,2952471012,,,"Takai, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.0093139,11.6447215,Mangari Health Post,,2952471013,,,"Bataiya, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.0035459,11.6926049,Rinji Health Post,,2952471014,,,"Saya-Saya, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0877852,11.6268494,Rubun Health Post,,2952471015,,,"Fanda, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.0191326,11.530681800000002,Sanni Health Post,,2952471016,,,"Katumari, Garko, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.0580367,11.5576566,Umbarum Health Post,,2952471019,,,"Fanda, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.9686406,11.610279,Yauwra Health Post,,2952471020,,,"Hungu, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.2318228,11.5398383,Durbunde Primary Health Centre,,2952478202,,,"Durbunde, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.190601699999998,11.5539261,Gagarame Health Post,,2952478204,,,"Gagarame, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.2492062,11.537997,Kachako Primary Health Centre,,2952478208,,,"Kachako, Takai, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.175713900000002,11.5352532,Sakwaya Health Post,,2952478210,,,"Durbunde, Takai, Kano",hospital,,,,ehealthafrica.org,,False,True,False
9.2147095,11.618899,Tsangaya Primary Health Centre,,2952478211,,,"Tsangaya, Albasu, Kano",hospital,,,,ehealthafrica.org,,False,True,True
9.255859,11.6363043,Zananne Health Post,,2952478213,,,"Gagarame, Albasu, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.004705,11.8577701,Gaya South Health Post,,2952506864,,,"Gaya South, Gaya, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.1205936,11.8228621,Gidan Sarkin Noma Primary Health Centre,,2952506865,,,"Maimakawa, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.978701199999998,11.782422,Jibawa Health Post,,2952506867,,,"Balan, Gaya, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.0171533,11.7718944,Kazurawa Health Post,,2952506870,,,"Kazurawa, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,True,False
9.1315134,11.7964385,Maimakawa Health Post,,2952506871,,,"Maimakawa, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.978534199999997,11.7595311,Yan Kau Health Post,,2952506873,,,"Kazurawa, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.9707149,11.9896519,Chula Health Post,,2952531540,,,"Chula, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.989335800000003,11.867879,Gaya General Hospital,,2952531543,,,"Gaya North, Gaya, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.0741337,11.9569721,Kara-Makama Health Post,,2952531546,,,"Kunkurawa, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.0060479,12.0075281,Kawari Health Post,,2952531548,,,"Chula, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.1181648,11.9616226,Kiroro Health Post,,2952531549,,,"Kunkurawa, Ajingi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
9.0301093,12.0314844,Kullumi Health Post,,2952531550,,,"Gurduba, Ajingi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
2.6876771,6.5873493000000005,JÉHOVAH JIRE,,3995343801,,,,clinic,,,,,,True,True,True
9.0638172,11.9748218,Kunkurawa Health Post,,2952531551,,,"Kunkurawa, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.0009649,11.9426163,Maigana Health Post,,2952531552,,,"Dundun, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.1121499,11.9359965,Makarya Primary Health Centre,,2952531553,,,"Kunkurawa, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.0103276,11.9828703,Sakalawa Health Post,,2952531554,,,"Ajingi, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
9.1900774,11.939385,Dan'Malam Health Post,,2952533120,,,"Gafasa, Ajingi, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.1551413,11.929979199999998,Kara-Dagaji Health Post,,2952533121,,,"Toranke, Ajingi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
9.1784215,11.8439226,Gamoji Health Post,,2952534611,,,"Gamoji, Gaya, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.889366099999998,12.0432447,Danshado Health Post,,2952548128,,,"Tsaure, Shanono, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.8799894,12.0945534,Tsaure Primary Health Centre,,2952548130,,,"Tsaure, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,True,False
9.1917519,12.0803802,Biyamusu Health Post,,2953391817,,,"Toranke, Ajingi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
9.003404199999997,12.0502052,Gagarawa Health Post,,2953527320,,,"Unguwar Bai, Ajingi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
7.8916841,12.2404615,Yanchibi Health Post,,2953802511,,,"Yanganau, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,False
7.884421700000001,12.2869119,Zakawa Health Post,,2953802513,,,"Yankamaye, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0746158,12.236529699999998,Daddarawa Health Post,,2953819014,,,"Daddarawa, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.9411978,12.280042800000002,Gezawa Health Post,,2953819016,,,"Yankamaye, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0225088,12.3109306,Kabagiwa Health Post,,2953819018,,,"Kabagiwa, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0221474,12.2187898,Kokai Health Post,,2953819019,,,"Dunbulum, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0179572,12.3660015,Yaan'Awaki Health Post,,2953819024,,,"Gurun, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.958008900000001,12.254403,Yanganau Health Post,,2953819025,,,"Yanganau, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,False
7.9285733999999985,12.3284323,Yankamaye Primary Health Centre,,2953819026,,,"Yankamaye, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.0731154,12.3283891,Yargwanda Primary Health Centre,,2953819028,,,"Tatsan, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.965994900000001,12.1147484,Alajawa Health Post,,2953875324,,,"Alajawa, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,True,False
7.9377659,12.183501,Faruruwa Primary Health Centre,,2953875327,,,"Faruruwa, Shanono, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.0710329,12.1477698,Gogori Primary Health Centre,,2953875330,,,"Gogori, Bagwai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.056550999999999,12.0667503,Jauben Yamma Health Post,,2953875331,,,"Gadanya, Bagwai, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.0637655,12.1941427,Jigilawa Health Post,,2953875332,,,"Gozarki, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.9845400999999985,12.1781293,Kadamu Primary Health Centre,,2953875333,,,"Kadamu, Shanono, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.0775319,12.124327699999998,Masaurari Health Post,,2953875337,,,"Wuro Bagga, Bagwai, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.0409942,12.1951893,Rafin Tsamiya Health Post,,2953875338,,,"Gozarki, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.049674099999999,12.123775300000002,Sare-Sare Primary Health Centre,,2953875339,,,"Sare-Sare, Bagwai, Kano",hospital,,,,ehealthafrica.org,,True,True,False
7.9840777,12.1939916,Yakanawa Primary Health Centre,,2953875343,,,"Zarogi, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.0622562,12.3828386,Harbau Primary Health Centre,,2953903800,,,"Kabagiwa, Tsanyawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.245363000000001,12.5056754,Dunbule Health Post,,2953916754,,,"Shuwaki, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.2209044,12.4894435,Galadimawa Health Post,,2953916756,,,"Shuwaki, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.222370100000001,12.435880699999998,Hugungumai Health Post,,2953916757,,,"Shuwaki, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.1536217,12.397934,Malikawa Garu Health Post,,2953916760,,,"Danzabuwa, Bichi, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.1673395,12.4406971,Unguwar Gyartai Health Post,,2953916762,,,"Bumai, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.235186500000001,12.4530319,Yandadi Primary Health Centre,,2953916763,,,"Shuwaki, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.3562278,12.410442,Dankwai Health Post,,2953932133,,,"Kasuwar Kuka, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.4194133,12.447073,Dunawa Health Post,,2953932134,,,"Tabo, Makoda, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.268719,12.3870395,Gwadama Primary Health Centre,,2953932136,,,"Shamakawa, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.352516900000001,12.4299081,Kasuwar Kuka Primary Health Centre,,2953932138,,,"Kasuwar Kuka, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.4283234,12.422958,Makoda Primary Health Centre,,2953932142,,,"Makoda, Makoda, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.3096461,12.4331341,Shamakawa Primary Health Centre,,2953932144,,,"Shamakawa, Kunchi, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.3030445,12.5039984,Sodawa Health Post,,2953932145,,,"Kunchi, Kunchi, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.499305,12.580785699999998,Danmadaki Health Post,,2953941524,,,"Kadan Dani, Makoda, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.567346699999998,12.5784994,Gwanda Health Post,,2953941525,,,"Gwanda, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.4696862,12.5725942,Kantudu Health Post,,2953941526,,,"Kadan Dani, Makoda, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.5059731,12.4773001,Ajumawa Health Post,,2954029804,,,"Ajumawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.5947195,12.4049097,Balloda Health Post,,2954029805,,,"Gwarabtawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,True
2.7244287,6.66162,CENTRE DE SANTÉ D'IFEANGI,,3995343802,,,,hospital,,,,,,False,True,True
8.591397500000001,12.554059,Chasko Health Post,,2954029807,,,"Gwanda, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.55893,12.5246763,Diggol Health Post,,2954029809,,,"Gwanda, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.517205,12.4250275,GSS Dambatta Health Post,,2954029810,,,"Dambatta East, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.5418922,12.4479598,Gwarabjawa Health Post,,2954029812,,,"Gwarabtawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.521271800000001,12.5461065,Jama'Ar Hazo Health Post,,2954029813,,,"Kadan Dani, Makoda, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.4794077,12.4231686,Jibga Health Post,,2954029815,,,"Jibga, Makoda, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.4601633,12.4617566,Marke Danya Health Post,,2954029820,,,"Ajumawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.537823,12.4731236,Masallachi Health Post,,2954029821,,,"Ajumawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.4967922,12.5339436,Yan Bawa Health Post,,2954029825,,,"Jibga, Makoda, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.632793300000001,12.5173599,Baushe Health Post,,2954090736,,,"Gwarabtawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.651032199999998,12.4102752,Dungurmi Health Post,,2954090737,,,"San San, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6872581,12.5339473,Goran Maje Primary Health Centre,,2954090738,,,"Goron Maje, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.6774526,12.4311167,Kwasauri Health Post,,2954090739,,,"San San, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.6300328,12.4524564,Sansan Health Post,,2954090742,,,"San San, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.6546627,12.5114719,Yammawa Wanzari Health Post,,2954090743,,,"Goron Maje, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.721281900000001,12.2179534,Dan Dake Health Post,,2954122751,,,"Yautar Arewa, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.7071156,12.2227244,Gurjiya Health Post,,2954122755,,,"Sarbi, Minjibir, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.624059800000001,12.223073800000002,Kankarawa Health Post,,2954122756,,,"Tsakuwa, Minjibir, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.6869272,12.3673647,Laraba Takuya Health Post,,2954122761,,,"Kore, Dambatta, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.631011,12.2743447,Saidawa Health Post,,2954122762,,,"Saidawa, Dambatta, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.7813683,12.2368618,Yumbu Health Post,,2954122766,,,"Yumbu, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.8877406,12.2563716,Badawa Health Post,,2954173009,,,"Mekiya, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.809650999999997,12.2231127,Doga Health Post,,2954173010,,,"Garun Danga, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.8262433,12.2449617,Gambawa Health Post,,2954173011,,,"Garun Danga, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.811586199999997,12.2708691,Yama Health Post,,2954173013,,,"Yumbu, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.893410300000003,12.1359286,Chikawa Health Post,,2954277520,,,"Gabasawa, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.8888132,12.1648965,Dadin Duniya Health Post,,2954277521,,,"Gabasawa, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.8426451,12.2070335,Garun Danga Primary Health Centre,,2954277524,,,"Garun Danga, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.8621916,12.1388966,Gumawa Health Post,,2954277525,,,"Karmami, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.884349,12.2042892,Kumbo Health Post,,2954277528,,,"Mekiya, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.9072145,12.1953802,Mazan Gudu Health Post,,2954277529,,,"Mekiya, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.8785665,12.0495409,Santsi Health Post,,2954277530,,,"Tarauni, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,True,True,False
8.906998699999997,12.0832246,Tankarau Health Post,,2954277531,,,"Zakirai, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.897044500000002,12.1134571,Tarauni Health Post,,2954277532,,,"Tarauni, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,False,True,True
8.8850413,12.1050098,Zakirai Primary Health Centre,,2954277534,,,"Zakirai, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.9527676,12.0436849,Zangon-Gulya Health Post,,2954277535,,,"Gurduba, Ajingi, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.856543499999997,12.0643581,Zugachi Primary Health Centre,,2954277536,,,"Zugachi, Gabasawa, Kano",hospital,,,,ehealthafrica.org,,True,True,True
8.701267699999999,12.052766900000002,Daradau Health Post,,2954349194,,,"Zango, Gezawa, Kano",hospital,,,,ehealthafrica.org,,False,True,False
8.6263418,12.1963931,Garji Health Post,,2954349196,,,"Kantama, Minjibir, Kano",hospital,,,,ehealthafrica.org,,True,True,True
